country,region,loc,pop,lat,lon,lon_albers,lat_albers
CA,British Columbia,Kootenay Bay,10,49.6849,-116.866,2566811.708,702197.7835
CA,British Columbia,Gray Creek,25,49.6333,-116.783,2574957.247,700594.5448
CA,British Columbia,Hall,10,49.374,-117.243,2561481.016,658568.8103
CA,British Columbia,Erie,25,49.1912,-117.337,2566161.102,637818.8346
CA,British Columbia,Meadows,25,49.1859,-117.396,2562764.176,635043.9161
CA,British Columbia,Jersey,10,49.1,-117.233,2577957.41,633308.2045
CA,British Columbia,Kingsgate,25,49.0024,-116.178,2649673.397,665745.6391
CA,British Columbia,Lumberton,50,49.4238,-115.877,2643223.685,716732.0527
CA,British Columbia,Old Town,10,49.55,-115.967,2630152.392,724831.9319
CA,British Columbia,Meachen,10,49.6207,-116.267,2607508.811,719555.3187
CA,British Columbia,Ta Ta Creek,25,49.7833,-115.783,2627458.359,753694.5108
CA,British Columbia,Premier Lake,10,49.9517,-115.659,2624887.216,774158.3366
CA,British Columbia,Kootenay Crossing,0,50.8833,-116.05,2545516.149,845242.5401
CA,British Columbia,Vermilion Crossing,0,51.0333,-115.983,2540531.384,861743.3386
CA,British Columbia,Tsawwassen,674,49.0357,-123.094,2203495.533,416001.4558
CA,British Columbia,Oliver's Landing,175,49.5833,-123.221,2168157.933,465705.0878
CA,British Columbia,Britannia Beach,225,49.628,-123.204,2167066.393,470663.4618
CA,British Columbia,Phillips Arm,0,50.5459,-125.356,1983220.969,494670.596
CA,British Columbia,Heydon Bay,0,50.5781,-125.576,1967459.205,491358.2623
CA,British Columbia,Hardwicke Island,0,50.4167,-125.917,1952599.471,465068.2375
CA,British Columbia,Kingcome,148,50.9742,-126.175,1910684.273,513749.7939
CA,British Columbia,Kingcome Inlet,0,50.95,-126.2,1910155.939,510587.929
CA,British Columbia,Owen Bay,0,50.3169,-125.214,2003044.63,475987.0734
CA,British Columbia,Leo Creek,0,55.0833,-125.567,1760615.959,946143.7843
CA,British Columbia,Baker Creek,25,52.9274,-123.017,2015191.108,802565.6633
CA,British Columbia,Redstone,10,52.1333,-123.7,2012714.914,703031.4738
CA,British Columbia,Xeni Gwet'in,42,51.4243,-124.089,2022819.623,620665.532
CA,Saskatchewan,Saskatoon,202340,52.1307,-106.659,2987806.323,1347896.529
CA,Saskatchewan,Glen Ewen,120,49.2077,-102.013,3449691.507,1336413.044
CA,Saskatchewan,Roche Percee,149,49.0667,-102.8,3419166.078,1284651.734
CA,Saskatchewan,Alida,106,49.389,-101.874,3442840.081,1357756.669
CA,Saskatchewan,Carievale,241,49.1743,-101.624,3472550.594,1354088.85
CA,Saskatchewan,North Portal,123,49.0046,-102.549,3437220.742,1292718.901
CA,Saskatchewan,Kisbey,185,49.65,-102.667,3381376.727,1337466.398
CA,Saskatchewan,Heward,20,49.7376,-103.15,3349387.786,1319922.75
CA,Saskatchewan,Gainsborough,250,49.1791,-101.449,3481253.863,1363622.555
CA,Saskatchewan,Forget,40,49.65,-102.867,3370921.688,1327298.963
CA,Saskatchewan,Frobisher,145,49.2092,-102.426,3427944.693,1315144.878
CA,Saskatchewan,Antler,40,49.5675,-101.458,3450383.027,1393206.791
CA,Saskatchewan,Storthoaks,82,49.3894,-101.601,3456946.516,1371969.458
CA,Saskatchewan,Manor,312,49.6053,-102.085,3415094.625,1363738.023
CA,Saskatchewan,Carnduff,1012,49.1749,-101.794,3463661.303,1345257.724
CA,Saskatchewan,Arcola,504,49.6377,-102.492,3391448.291,1345421.354
CA,Saskatchewan,Oxbow,1139,49.2305,-102.172,3439614.455,1329946.574
CA,Saskatchewan,Stoughton,653,49.6797,-103.027,3360263.994,1321541.989
CA,Saskatchewan,Lampman,634,49.3818,-102.756,3397320.753,1311769.778
CA,Saskatchewan,Redvers,878,49.5733,-101.698,3437581.667,1381210.592
CA,Saskatchewan,Alameda,308,49.2667,-102.283,3431005.129,1327037.845
CA,Saskatchewan,Carlyle,1257,49.6333,-102.267,3403487.025,1356586.487
CA,Saskatchewan,Bienfait,748,49.1423,-102.805,3413106.765,1290359.381
CA,Saskatchewan,Estevan,10084,49.1333,-102.983,3404364.859,1280511.914
CA,Saskatchewan,Trossachs,33,49.6371,-104.224,3300149.711,1258110.231
CA,Saskatchewan,Griffin,49,49.6667,-103.433,3339899.371,1300027.859
CA,Saskatchewan,Oungre,15,49.1458,-103.799,3359871.827,1239949.753
CA,Saskatchewan,Beaubier,25,49.1263,-104.078,3346334.053,1224298.972
CA,Saskatchewan,North Weyburn,72,49.6922,-103.808,3318133.784,1283268.802
CA,Saskatchewan,Lake Alma,30,49.1447,-104.197,3338534.638,1219789.696
CA,Saskatchewan,Tribune,35,49.2484,-103.824,3350789.513,1246902.257
CA,Saskatchewan,Macoun,168,49.315,-103.263,3375647.632,1280626.607
CA,Saskatchewan,Torquay,184,49.1409,-103.491,3376736.647,1255179.853
CA,Saskatchewan,Halbrite,98,49.4897,-103.557,3346773.877,1279662.714
CA,Saskatchewan,Goodwater,25,49.3959,-103.705,3346005.648,1264708.876
CA,Saskatchewan,Midale,462,49.3971,-103.41,3361603.191,1279702.389
CA,Saskatchewan,Radville,755,49.4613,-104.3,3309262.66,1240149.332
CA,Saskatchewan,Weyburn,9433,49.6667,-103.85,3317831.777,1279125.602
CA,Saskatchewan,Parry,18,49.7887,-104.72,3262288.152,1245871.954
CA,Saskatchewan,Scout Lake,20,49.3646,-106,3224001.136,1148631.551
CA,Saskatchewan,Big Beaver,15,49.1006,-105.171,3288864.247,1167615.25
CA,Saskatchewan,Lisieux,15,49.2785,-105.975,3231647.794,1142740.928
CA,Saskatchewan,Coronach,770,49.1114,-105.516,3269136.773,1151464.248
CA,Saskatchewan,Ceylon,90,49.4587,-104.601,3293269.694,1224976.518
CA,Saskatchewan,Gladmar,53,49.1641,-104.453,3323244.759,1208514.383
CA,Saskatchewan,Fife Lake,40,49.1949,-105.729,3251300.726,1147862.498
CA,Saskatchewan,Pangman,200,49.6465,-104.662,3275991.367,1237184.635
CA,Saskatchewan,Minton,60,49.165,-104.583,3316133.088,1202088.853
CA,Saskatchewan,Rockglen,366,49.1833,-105.95,3239960.83,1136106.681
CA,Saskatchewan,Bengough,337,49.396,-105.127,3269452.734,1193888.858
CA,Saskatchewan,Ogema,304,49.5747,-104.915,3267706.367,1218885.803
CA,Saskatchewan,Willow Bunch,297,49.3922,-105.633,3242130.081,1168771.056
CA,Saskatchewan,McCord,40,49.428,-106.83,3173514.992,1113916.229
CA,Saskatchewan,Ormiston,15,49.7385,-105.393,3229759.721,1208881.175
CA,Saskatchewan,Orkney,0,49.1438,-107.911,3133036.469,1038708.81
CA,Saskatchewan,Wood Mountain,17,49.3432,-106.447,3200870.645,1125237.4
CA,Saskatchewan,Crane Valley,20,49.757,-105.527,3221140.009,1203890.686
CA,Saskatchewan,Congress,28,49.7539,-106.021,3194497.266,1179773.775
CA,Saskatchewan,Aneroid,45,49.7167,-107.3,3126760.441,1115801.223
CA,Saskatchewan,Meyronne,35,49.6695,-106.838,3155732.244,1133699.492
CA,Saskatchewan,Admiral,30,49.7134,-108.006,3087607.944,1082490.638
CA,Saskatchewan,Wood Mountain,20,49.3709,-106.383,3202410.85,1130621.987
CA,Saskatchewan,Limerick,130,49.6534,-106.267,3188340.316,1159632.941
CA,Saskatchewan,Hazenmore,57,49.6874,-107.137,3137896.749,1121029.727
CA,Saskatchewan,Kincaid,135,49.6716,-107.005,3146342.338,1125951.356
CA,Saskatchewan,Cadillac,80,49.7259,-107.737,3101773.206,1096083.834
CA,Saskatchewan,Val Marie,137,49.2457,-107.728,3136205.352,1055954.879
CA,Saskatchewan,Bracken,25,49.1782,-108.096,3120122.804,1032911.696
CA,Saskatchewan,Mankota,238,49.4199,-107.071,3160681.993,1101745.957
CA,Saskatchewan,Ponteix,531,49.7458,-107.489,3114185.217,1109369.025
CA,Saskatchewan,Assiniboia,2305,49.6305,-105.987,3205346.143,1171216.475
CA,Saskatchewan,Lafleche,370,49.7052,-106.574,3167721.986,1149245.036
CA,Saskatchewan,Kayville,5,49.7264,-105.15,3243787.333,1219734.595
CA,Saskatchewan,Hirsch,10,49.1782,-102.593,3421544.88,1304096.929
CA,Saskatchewan,Wauchope,10,49.5964,-101.904,3425150.728,1372364.684
CA,Saskatchewan,Glentworth,75,49.4241,-106.683,3181955.902,1120624.892
CA,Saskatchewan,Ferland,25,49.4489,-106.951,3165289.278,1109887.512
CA,Saskatchewan,Climax,182,49.2077,-108.388,3101453.58,1021739.287
CA,Saskatchewan,Frontier,283,49.206,-108.563,3091594.315,1013434.83
CA,Saskatchewan,Robsart,10,49.3833,-109.283,3038149.569,995394.2171
CA,Saskatchewan,Consul,93,49.2946,-109.52,3030599.189,976922.645
CA,Saskatchewan,Eastend,471,49.5167,-108.817,3055560.476,1028222.892
CA,Saskatchewan,Dollard,25,49.6167,-108.583,3061887.746,1047548.831
CA,Saskatchewan,Shaunavon,1691,49.65,-108.417,3068943.379,1058051.227
CA,Saskatchewan,Nekaneet,160,49.7657,-109.277,3012228.991,1028588.119
CA,Saskatchewan,Maple Creek,2198,49.9064,-109.48,2991041.617,1031547.772
CA,Saskatchewan,Piapot,50,49.9877,-109.121,3005785.367,1054763.536
CA,Saskatchewan,Carmichael,10,50.0455,-108.648,3028391.186,1081209.805
CA,Saskatchewan,Tompkins,173,50.0626,-108.797,3018844.57,1075889.919
CA,Saskatchewan,Gull Lake,965,50.0954,-108.485,3034036.927,1092913.537
CA,Saskatchewan,Simmie,15,49.944,-108.105,3065860.446,1097473.023
CA,Saskatchewan,Darlings Beach,5,49.9791,-107.925,3073421.274,1108771.017
CA,Saskatchewan,Pambrun,100,49.9333,-107.45,3103028.482,1126989.46
CA,Saskatchewan,Neville,65,49.9667,-107.633,3090517.734,1121273.015
CA,Saskatchewan,Vanguard,152,49.9059,-107.299,3113333.983,1131750.768
CA,Saskatchewan,Palmer,25,49.8599,-106.354,3168605.076,1172602.424
CA,Saskatchewan,Mazenod,10,49.8627,-106.217,3175886.283,1179378.778
CA,Saskatchewan,Gravelbourg,1089,49.8771,-106.552,3156522.165,1164603.602
CA,Saskatchewan,Mossbank,330,49.9392,-105.966,3183982.523,1197728.432
CA,Saskatchewan,Ardill,10,49.9377,-105.844,3190711.738,1203459.883
CA,Saskatchewan,Spring Valley,10,49.9432,-105.403,3214145.585,1225177.944
CA,Saskatchewan,Horizon,10,49.5193,-105.229,3254807.138,1198947.571
CA,Saskatchewan,Truax,10,49.904,-104.946,3241605.807,1244185.62
CA,Saskatchewan,Khedive,10,49.6167,-104.517,3285996.85,1241933.288
CA,Saskatchewan,Colgate,25,49.3993,-103.892,3335770.033,1255573.952
CA,Saskatchewan,Outram,50,49.1449,-103.324,3385345.917,1264000.372
CA,Saskatchewan,Hitchcock,125,49.224,-103.124,3389957.765,1280483.063
CA,Saskatchewan,Benson,100,49.4551,-103.004,3378650.8,1304912.422
CA,Saskatchewan,Carlyle Lake Resort,200,49.7418,-102.274,3394727.41,1364734.224
CA,Saskatchewan,Cannington Lake,0,49.7838,-102.162,3397266.545,1373752.139
CA,Saskatchewan,Kenosee Lake,194,49.8334,-102.285,3387068.746,1371356.388
CA,Saskatchewan,Kenosee Park,125,49.8339,-102.318,3385323.934,1369713
CA,Saskatchewan,Wawota,522,49.9057,-102.023,3394965.935,1390395.129
CA,Saskatchewan,Fairlight,40,49.8749,-101.68,3414957.454,1405580.41
CA,Saskatchewan,Maryfield,347,49.8369,-101.526,3425804.091,1410561.342
CA,Saskatchewan,Bellegarde,45,49.5308,-101.549,3448576.379,1385636.931
CA,Saskatchewan,Langbank,30,50.0491,-102.295,3369855.137,1387773.018
CA,Saskatchewan,Kennedy,187,50.0134,-102.349,3369837.947,1382229.729
CA,Saskatchewan,Moosomin,2257,50.1444,-101.667,3394558.975,1427202.604
CA,Saskatchewan,Fleming,75,50.0735,-101.508,3408189.887,1429838.96
CA,Saskatchewan,Willmar,10,49.4816,-102.476,3404320.143,1333967.352
CA,Saskatchewan,Auburnton,10,49.4048,-102.077,3431064.247,1348483.209
CA,Saskatchewan,Illerbrun,75,49.9333,-108.35,3052913.946,1085276.294
CA,Saskatchewan,Blumenhof,10,50.0229,-107.7,3082822.898,1122906.818
CA,Saskatchewan,Swift Current,14946,50.2844,-107.791,3059290.272,1140820.862
CA,Saskatchewan,Wymark,144,50.1101,-107.736,3074657.901,1128610.705
CA,Saskatchewan,Chortitz,26,50.1056,-107.645,3080010.182,1132447.05
CA,Saskatchewan,Schoenfeld,50,50.0889,-107.699,3078206.072,1128532.096
CA,Saskatchewan,McMahon,25,50.0757,-107.563,3086663.282,1133729.581
CA,Saskatchewan,Rheinfeld,10,50.1167,-107.567,3083532.59,1137003.883
CA,Saskatchewan,Rosenhof,75,50.2054,-107.571,3077016.487,1144305.555
CA,Saskatchewan,Springfeld,25,50.1419,-107.734,3072518.453,1131392.928
CA,Saskatchewan,Rhineland,10,50.1667,-107.65,3075403.739,1137377.626
CA,Saskatchewan,Webb,44,50.1833,-108.2,3043767.449,1113446.324
CA,Saskatchewan,Beverley,25,50.2685,-107.98,3049973.197,1130779.794
CA,Saskatchewan,Golden Prairie,35,50.2213,-109.631,2960947.302,1052012.32
CA,Saskatchewan,Richmound,159,50.4547,-109.756,2937965.532,1066690.32
CA,Saskatchewan,Fox Valley,295,50.4656,-109.481,2952668.828,1079830.693
CA,Saskatchewan,Hazlet,85,50.4007,-108.595,3006613.66,1114000.675
CA,Saskatchewan,Fort Walsh,10,49.5667,-109.883,2991167.403,984000.0939
CA,Saskatchewan,Hodgeville,142,50.1134,-106.962,3117047.259,1164970.038
CA,Saskatchewan,Shamrock,20,50.1607,-106.624,3132114.48,1184825.565
CA,Saskatchewan,Coderre,40,50.1333,-106.383,3147213.244,1193937.867
CA,Saskatchewan,Glenbain,10,49.8443,-107.021,3133090.808,1139655.553
CA,Saskatchewan,Dunkirk,10,50.0333,-105.717,3190586.75,1217442.188
CA,Saskatchewan,Avonlea,381,50.0156,-105.056,3227437.474,1247930.728
CA,Saskatchewan,Milestone,562,49.9931,-104.517,3257874.463,1272418.628
CA,Saskatchewan,Lang,172,49.9194,-104.371,3271152.13,1273630.212
CA,Saskatchewan,Yellow Grass,371,49.8041,-104.161,3290964.984,1274698.302
CA,Saskatchewan,McTaggart,114,49.7303,-104.011,3304486.927,1276205.985
CA,Saskatchewan,Hume,10,49.6667,-103.617,3330178.293,1290787.721
CA,Saskatchewan,Kelso,10,49.9659,-101.952,3393929.331,1398726.512
CA,Saskatchewan,Ocean Man,100,49.851,-103.021,3347472.071,1335426.412
CA,Saskatchewan,Corning,43,49.9582,-102.971,3341871.334,1346443.243
CA,Saskatchewan,Osage,20,49.9568,-103.579,3310183.388,1315881.468
CA,Saskatchewan,Fillmore,193,49.8795,-103.434,3323669.744,1316949.791
CA,Saskatchewan,Creelman,81,49.818,-103.31,3334860.061,1318264.491
CA,Saskatchewan,Tyvan,50,50.0334,-103.718,3297075.387,1315098.294
CA,Saskatchewan,Cedoux,25,49.8833,-103.867,3300576.53,1295658.78
CA,Saskatchewan,Colfax,10,49.9445,-103.982,3289882.853,1294869.636
CA,Saskatchewan,Riceton,65,50.1112,-104.319,3259531.774,1291691.871
CA,Saskatchewan,Gray,89,50.1717,-104.445,3248332.892,1290413.009
CA,Saskatchewan,Bayard,5,50.0204,-105.289,3214586.964,1237022.437
CA,Saskatchewan,Claybank,20,50.0455,-105.233,3215739.33,1241788.468
CA,Saskatchewan,Vantage,0,49.8424,-106.031,3187504.511,1186609.331
CA,Saskatchewan,Waldeck,294,50.359,-107.595,3064793.986,1156167.185
CA,Saskatchewan,Rush Lake,50,50.4052,-107.399,3072255.921,1169121.592
CA,Saskatchewan,Herbert,742,50.4277,-107.221,3080379.618,1179261.097
CA,Saskatchewan,Morse,236,50.4159,-107.04,3091093.216,1186680.024
CA,Saskatchewan,Ernfold,35,50.4462,-106.892,3096969.098,1196114.813
CA,Saskatchewan,Chaplin,235,50.4616,-106.658,3108550.878,1208335.064
CA,Saskatchewan,Mortlach,254,50.4547,-106.068,3140875.285,1235521.538
CA,Saskatchewan,Caron,125,50.4582,-105.874,3151030.154,1245001.072
CA,Saskatchewan,Caronport,919,50.459,-105.815,3154132.191,1247867.921
CA,Saskatchewan,Moose Jaw,32132,50.4,-105.533,3173545.089,1256440.718
CA,Saskatchewan,Boharm,25,50.4,-105.717,3163703.886,1247661.652
CA,Saskatchewan,Bushell Park,350,50.3396,-105.552,3176971.886,1250564.643
CA,Saskatchewan,Briercrest,117,50.1667,-105.267,3204964.819,1250067.585
CA,Saskatchewan,Drinkwater,65,50.2967,-105.136,3202344.96,1267026.285
CA,Saskatchewan,Rouleau,400,50.1898,-104.902,3222732.61,1269618.446
CA,Saskatchewan,Parkbeg,10,50.454,-106.269,3130111.313,1225973.57
CA,Saskatchewan,Belle Plaine,64,50.3945,-105.156,3194039.877,1274063.229
CA,Saskatchewan,Pense,507,50.4167,-104.983,3201576.219,1284207.813
CA,Saskatchewan,Grand Coulee,435,50.4333,-104.817,3209128.324,1293573.438
CA,Saskatchewan,Stony Beach,25,50.4715,-105.163,3187967.287,1280027.961
CA,Saskatchewan,Regina,179246,50.45,-104.617,3218438.101,1304610.258
CA,Saskatchewan,Richardson,10,50.3833,-104.45,3232223.799,1307309.594
CA,Saskatchewan,Estlin,10,50.2512,-104.526,3238100.354,1292899.601
CA,Saskatchewan,Kronau,209,50.3047,-104.294,3246330.097,1308557.432
CA,Saskatchewan,Davin,49,50.3836,-104.109,3250113.088,1323976.261
CA,Saskatchewan,Lajord,25,50.2394,-104.147,3258972.99,1310484.35
CA,Saskatchewan,Sedley,319,50.1686,-104.014,3271301.007,1311318.617
CA,Saskatchewan,Vibank,361,50.3354,-103.947,3262231.859,1328036.933
CA,Saskatchewan,Odessa,201,50.2833,-103.783,3274749.479,1331922.102
CA,Saskatchewan,Kendal,59,50.255,-103.615,3285670.093,1337951.693
CA,Saskatchewan,Francis,148,50.1,-103.867,3284207.654,1313058.205
CA,Saskatchewan,Montmartre,413,50.2197,-103.45,3296957.267,1343306.544
CA,Saskatchewan,Candiac,20,50.2111,-103.259,3307553.016,1352118.075
CA,Saskatchewan,Glenavon,183,50.1961,-103.139,3314931.735,1356907.72
CA,Saskatchewan,Windthorst,194,50.1085,-102.836,3337352.652,1365135.187
CA,Saskatchewan,Carry The Kettle,671,50.3522,-103.468,3285939.769,1352998.865
CA,Saskatchewan,Kipling,973,50.1,-102.633,3348503.596,1374681.965
CA,Saskatchewan,Red Jacket,25,50.2101,-101.79,3383171.365,1426041.048
CA,Saskatchewan,Wapella,311,50.2615,-101.97,3370002.074,1420900.536
CA,Saskatchewan,Whitewood,869,50.3333,-102.267,3349273.695,1411500.027
CA,Saskatchewan,Percival,0,50.3636,-102.409,3339668.546,1406730.418
CA,Saskatchewan,Broadview,611,50.3793,-102.58,3329698.651,1399380.955
CA,Saskatchewan,Rocanville,869,50.3833,-101.7,3374206.619,1444111.16
CA,Saskatchewan,Welwyn,142,50.325,-101.515,3388123.872,1448997.589
CA,Saskatchewan,Grenfell,947,50.4114,-102.931,3309194.596,1384375.637
CA,Saskatchewan,Oakshela,10,50.3946,-102.762,3319178.601,1391478.894
CA,Saskatchewan,Wolseley,782,50.4235,-103.272,3290668.601,1368393.396
CA,Saskatchewan,Sintaluta,98,50.479,-103.449,3277275.378,1364069.804
CA,Saskatchewan,Summerberry,10,50.4167,-103.1,3300076.062,1376386.942
CA,Saskatchewan,St. Joseph's,79,50.4966,-104.18,3237888.943,1329626.35
CA,Saskatchewan,McLean,275,50.5167,-104.067,3242280.783,1336761.119
CA,Saskatchewan,Qu'Appelle,624,50.5434,-103.876,3250220.234,1348247.119
CA,Saskatchewan,Pilot Butte,1867,50.481,-104.42,3226481.096,1316683.998
CA,Saskatchewan,White City,1113,50.4409,-104.368,3232218.673,1315965.344
CA,Saskatchewan,Balgonie,1384,50.4893,-104.265,3233987.917,1324894.877
CA,Saskatchewan,Jameson,25,50.405,-104.287,3239166.802,1317007.661
CA,Saskatchewan,Edenwold,242,50.6333,-104.25,3223948.79,1337265.573
CA,Saskatchewan,Indian Head,1634,50.5333,-103.667,3261846.044,1357683.181
CA,Saskatchewan,Sakimay,50,50.5273,-102.793,3307379.321,1400432.8
CA,Saskatchewan,Cowessess,50,50.5106,-102.654,3315783.223,1406043.424
CA,Saskatchewan,Kahkewistahaw,200,50.4928,-102.533,3323343.435,1410686.779
CA,Saskatchewan,Ochapowace,100,50.475,-102.392,3331918.041,1416349.733
CA,Saskatchewan,West End,26,50.5492,-102.415,3325003.851,1421036.868
CA,Saskatchewan,Espeseth Cove,16,50.5508,-102.4,3325644.04,1421913.891
CA,Saskatchewan,Bird's Point,88,50.5465,-102.368,3327606.271,1423178.456
CA,Saskatchewan,Moose Bay,23,50.6132,-102.685,3306290.707,1412605.608
CA,Saskatchewan,Sunset Beach,54,50.6021,-102.666,3308116.517,1412674.466
CA,Saskatchewan,Melville Beach,10,50.6167,-102.733,3303569.088,1410493.674
CA,Saskatchewan,Edgeley,41,50.6377,-103.995,3236904.228,1350024.62
CA,Saskatchewan,Tantallon,105,50.5349,-101.841,3355235.115,1448785.192
CA,Saskatchewan,Spy Hill,201,50.6022,-101.685,3357841.847,1461916.745
CA,Saskatchewan,Gerald,124,50.6662,-101.794,3347352.066,1461402.867
CA,Saskatchewan,Yarbo,72,50.7,-101.933,3337713.21,1457046.751
CA,Saskatchewan,Esterhazy,2336,50.6551,-102.074,3334092.842,1446449.991
CA,Saskatchewan,Bangor,50,50.8073,-102.342,3308721.77,1444996.619
CA,Saskatchewan,Grayson,179,50.7202,-102.644,3300131.582,1423101.742
CA,Saskatchewan,Waldron,20,50.8519,-102.515,3296512.48,1439907.395
CA,Saskatchewan,Stockholm,323,50.661,-102.302,3322088.676,1435487.133
CA,Saskatchewan,Dubuc,55,50.6838,-102.476,3311488.547,1428591.729
CA,Saskatchewan,Atwater,25,50.7768,-102.227,3316901.476,1448335.432
CA,Saskatchewan,Neudorf,281,50.712,-103.015,3281821.753,1404067.188
CA,Saskatchewan,Killaly,77,50.7566,-102.837,3287492.805,1416410.039
CA,Saskatchewan,Abernethy,197,50.7474,-103.416,3258534.685,1387142.14
CA,Saskatchewan,Lemberg,255,50.7281,-103.204,3270901.407,1396023.873
CA,Saskatchewan,Katepwa Beach,75,50.697,-103.627,3251490.335,1372766.635
CA,Saskatchewan,Taylor Beach,39,50.6907,-103.654,3250573.339,1370939.859
CA,Saskatchewan,Sandy Beach,50,50.7225,-103.655,3248107.42,1373440.772
CA,Saskatchewan,Katepwa South,25,50.6617,-103.64,3253499.015,1369300.497
CA,Saskatchewan,Lebret,203,50.7571,-103.704,3242950.401,1373821.68
CA,Saskatchewan,Star Blanket,81,50.762,-103.712,3242165.458,1373824.322
CA,Saskatchewan,Balcarres,598,50.8035,-103.546,3247572.771,1385262.133
CA,Saskatchewan,Fort Qu'Appelle,1919,50.7669,-103.79,3237763.182,1370412.466
CA,Saskatchewan,Fort San,215,50.7879,-103.804,3235448.503,1371417.707
CA,Saskatchewan,B-Say-Tah,206,50.7868,-103.858,3232739.572,1368699.57
CA,Saskatchewan,Pasqua,200,50.7361,-103.98,3230252.894,1358682.053
CA,Saskatchewan,Pasqua Lake,224,50.7928,-103.961,3226954.293,1364173.189
CA,Saskatchewan,Muscowpetung,25,50.7793,-104.285,3211148.676,1347378.478
CA,Saskatchewan,Piapot,250,50.7728,-104.434,3203872.649,1339655.613
CA,Saskatchewan,Tregarva,25,50.6034,-104.709,3202142.626,1312633.495
CA,Saskatchewan,Lumsden,1523,50.6466,-104.868,3190559.133,1308499.636
CA,Saskatchewan,Deer Valley,50,50.5929,-104.885,3193659.853,1303303.233
CA,Saskatchewan,Disley,62,50.6402,-105.051,3181389.786,1299197.924
CA,Saskatchewan,Bethune,369,50.7129,-105.207,3167766.923,1297690.868
CA,Saskatchewan,Craven,274,50.7084,-104.81,3189006.131,1316323.336
CA,Saskatchewan,Saskatchewan Beach,155,50.7955,-104.927,3176378.465,1317820.648
CA,Saskatchewan,Kannata Valley,133,50.7833,-104.9,3178703.432,1318116.695
CA,Saskatchewan,Silton,91,50.8075,-104.91,3176377.891,1319613.32
CA,Saskatchewan,Lumsden Beach,40,50.7629,-104.902,3180116.44,1316356.169
CA,Saskatchewan,Alta Vista,33,50.8035,-104.968,3173630.911,1316513.814
CA,Saskatchewan,Sunset Cove,26,50.8111,-105.003,3171227.852,1315462.857
CA,Saskatchewan,Pelican Pointe,23,50.8038,-105.031,3170298.818,1313529.288
CA,Saskatchewan,Regina Beach,1195,50.7905,-104.981,3173914.303,1314830.533
CA,Saskatchewan,Buena Vista,490,50.7821,-104.942,3176587.454,1316009.117
CA,Saskatchewan,Sorenson's Beach,31,50.8364,-105.057,3166512.193,1314954.732
CA,Saskatchewan,Kedleston Beach,25,50.8167,-105.067,3167448.86,1312866.462
CA,Saskatchewan,Findlater,49,50.7885,-105.402,3151879.162,1294616.034
CA,Saskatchewan,North Grove,68,50.6969,-105.563,3150102.92,1279443.043
CA,Saskatchewan,Sand Point Beach,64,50.6944,-105.581,3149331.403,1278383.497
CA,Saskatchewan,South Lake,105,50.6763,-105.563,3151618.687,1277747.081
CA,Saskatchewan,Sun Valley,128,50.6544,-105.53,3154982.767,1277511.47
CA,Saskatchewan,Parkview,45,50.6172,-105.458,3161545.945,1277876.109
CA,Saskatchewan,Tuxford,88,50.5761,-105.58,3158085.605,1268690.393
CA,Saskatchewan,Marquis,71,50.6195,-105.719,3147494.77,1265668.008
CA,Saskatchewan,Keeler,5,50.6833,-105.883,3134078.581,1263180.851
CA,Saskatchewan,Brownlee,50,50.7371,-106.018,3122945.866,1261273.755
CA,Saskatchewan,Eyebrow,135,50.8,-106.15,3111314.905,1260293.65
CA,Saskatchewan,Tugaske,105,50.8737,-106.287,3098639.618,1260011.266
CA,Saskatchewan,Central Butte,372,50.7976,-106.507,3092394.101,1243419.592
CA,Saskatchewan,Gouldtown,10,50.6167,-107.217,3067088.016,1195342.208
CA,Saskatchewan,Main Centre,0,50.5822,-107.344,3062642.379,1186576.724
CA,Saskatchewan,Stewart Valley,100,50.5978,-107.805,3036354.201,1166726.416
CA,Saskatchewan,Cantuar,25,50.383,-108.009,3040303.396,1139170.662
CA,Saskatchewan,Success,40,50.4596,-108.079,3031048.675,1142479.439
CA,Saskatchewan,Pennant,119,50.5333,-108.233,3017377.386,1141738.55
CA,Saskatchewan,Burstall,315,50.6559,-109.908,2915718.172,1077467.449
CA,Saskatchewan,Mendham,35,50.7727,-109.664,2921405.232,1098333.799
CA,Saskatchewan,Leader,881,50.8888,-109.54,2920361.294,1113850.705
CA,Saskatchewan,Prelate,126,50.8537,-109.404,2930324.445,1116803.458
CA,Saskatchewan,Sceptre,99,50.8622,-109.267,2937338.939,1123590.142
CA,Saskatchewan,Lancer,65,50.8,-108.883,2962887.184,1135290.889
CA,Saskatchewan,Abbey,130,50.7369,-108.76,2974065.383,1135371.421
CA,Saskatchewan,Shackleton,10,50.6849,-108.605,2986246.105,1137870.694
CA,Saskatchewan,Cabri,439,50.6194,-108.461,2998767.829,1138757.246
CA,Saskatchewan,Beaver Flat,58,50.6604,-107.656,3040066.317,1178843.575
CA,Saskatchewan,Mistusinne,56,51.0635,-106.521,3072385.512,1264950.965
CA,Saskatchewan,Riverhurst,121,50.9025,-106.867,3065497.085,1235498.154
CA,Saskatchewan,Elbow,294,51.1212,-106.596,3064211.759,1266303.661
CA,Saskatchewan,Hitchcock Bay,15,51.0472,-106.867,3055079.135,1247625.653
CA,Saskatchewan,Birsay,50,51.0976,-106.981,3045347.607,1246617.832
CA,Saskatchewan,Lucky Lake,295,50.9833,-107.133,3045389.517,1230043.125
